School ID,Name of School,"Elementary, Middle, or High School",ZIP Code,Adequate Yearly Progress Made? ,StandardTrack,OnTrue,CPS Performance Policy Level,Healthy Schools Certified?,Safety Icon ,Safety Score,Family Involvement Icon,Family Involvement Score,Environment Icon ,Environment Score,Instruction Icon ,Instruction Score,Leaders Icon ,Leaders Score ,Teachers Icon ,Teachers Score,Parent Engagement Icon ,Parent Engagement Score,Parent Environment Icon,Parent Environment Score,3 Student Atte-1nce,Rate of Misconducts (per 100 students) ,3 Teacher Atte-1nce,Individualized Education Program Compliance Rate ,Pk-2 Literacy %,Pk-2 Math %,Gr3-5 Grade Level Math %,Gr3-5 Grade Level Read % ,Gr3-5 Keep Pace Read %,Gr3-5 Keep Pace Math %,Gr6-8 Grade Level Math %,Gr6-8 Grade Level Read %,Gr6-8 Keep Pace Math%,Gr6-8 Keep Pace Read %,Gr-8 Explore Math %,Gr-8 Explore Read %,ISAT Exceeding Math %,ISAT Exceeding Reading % ,ISAT Value Add Math,ISAT Value Add Read,ISAT Value Add Color Math,ISAT Value Add Color Read,Students Taking  Algebra %,Students Passing  Algebra %,9th Grade EXPLORE (2009) ,9th Grade EXPLORE (2010) ,10th Grade PLAN (2009) ,10th Grade PLAN (2010) ,Net Change EXPLORE and PLAN,11th Grade 3 ACT (2011) ,Net Change PLAN and ACT,College Eligibility %,Graduation Rate %,College Enrollment Rate %,College Enrollment (number of students) ,General Services Route ,Freshman on Track Rate %,Community Area Number,Community Area Name
610225,John Whistler Elementary School,ES,60643,FALSE,FALSE,TRUE,Level 3,FALSE,3,45,2,32,3,41,2,28,2,20,2,21,3,52,4,55,92.40%,11.1,97.00%,100.00%,74.7,60.2,34,27.4,49,61.2,31.5,28,50.4,51.2,6,8.2,5.4,4.1,-0.9,0.5,Red,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,375,49,-1,53,WEST PULLMAN
609828,Jonathan Burr Elementary School,ES,60622,TRUE,FALSE,FALSE,Level 1,FALSE,4,71,4,66,4,68,3,51,3,53,4,63,4,56,3,49,95.90%,4.3,96.90%,100.00%,78.5,53.1,53.8,43.8,51.9,51.9,71.3,57.7,69.2,58.4,14.3,25,29.1,22.2,0.4,0.6,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,348,35,-1,24,WEST TOWN
610159,Jonathan Y Scammon Elementary School,ES,60641,FALSE,FALSE,FALSE,Level 2,FALSE,3,44,-1,-1,2,21,2,20,-1,-1,-1,-1,3,48,2,44,95.90%,8,95.30%,100.00%,69.6,39.3,32.4,27.7,50.9,52.2,39.1,33,61.5,60.5,14.7,33.7,14.8,11.9,-0.6,0.2,Red,Yellow,19.4,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,937,29,-1,16,IRVING PARK
609865,Jordan Elementary Community School,ES,60626,FALSE,TRUE,FALSE,Level 2,FALSE,4,61,2,31,3,57,3,49,1,17,1,15,3,52,3,51,95.60%,16.4,95.10%,100.00%,60.1,42,36,21.1,41.4,54.1,26.3,19.1,43.2,34.7,4.8,15.9,16.9,7.1,0.3,-1.2,Yellow,Red,37.7,23.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,753,32,-1,1,ROGERS PARK
610313,Jose De Diego Elementary Community Academy,ES,60622,FALSE,TRUE,TRUE,Level 3,TRUE,3,57,3,53,2,37,3,40,4,60,4,64,3,53,4,54,95.00%,29,96.80%,100.00%,75,51.4,29.9,32.4,49.2,44.4,45.5,45.1,49.1,51.3,17.5,33.3,16.7,11.3,-0.3,-1.1,Yellow,Red,49.2,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,869,35,-1,24,WEST TOWN
609950,Josefa Ortiz De Dominguez Elementary School,ES,60623,FALSE,TRUE,-1,-1,FALSE,-1,,4,69,-1,,-1,,3,48,3,54,3,51,4,55,95.80%,3.6,97.00%,99.00%,72.4,51.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,793,37,-1,30,SOUTH LAW-1LE
610242,Joseph Brennemann Elementary School,ES,60613,FALSE,TRUE,FALSE,Level 1,FALSE,3,50,3,56,3,55,3,59,3,41,3,54,3,53,4,59,96.50%,13.7,97.70%,96.70%,79.8,47.2,32.4,30.8,50.5,65.7,48.8,30,66.2,50,8.3,25,18.1,10.9,1,1,Green,Green,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,362,32,-1,3,UPTOWN
609938,Joseph E Gary Elementary School,ES,60623,FALSE,TRUE,FALSE,Level 2,FALSE,2,32,2,27,2,29,2,28,2,29,1,17,2,45,3,48,96.10%,16.8,96.20%,100.00%,-1,-1,34.5,21.8,50.5,55.3,45.5,27.7,58.4,41.7,12.3,21.3,14.3,7.6,0.4,0.1,Green,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1204,37,-1,30,SOUTH LAW-1LE
610041,Josephine C Locke Elementary School,ES,60634,FALSE,TRUE,FALSE,Level 1,FALSE,3,57,3,47,3,49,3,56,3,44,3,45,3,47,3,50,95.50%,2.2,95.10%,100.00%,63.4,39.5,36.1,30.5,55.3,63,58.7,46,64,70.5,26.1,33.8,21.1,15.6,0.7,1.7,Green,Green,23.9,45.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1317,29,-1,18,MONTCLARE
610015,Joseph Jungman Elementary School,ES,60608,FALSE,TRUE,TRUE,Level 2,FALSE,2,36,2,34,3,56,3,53,2,20,3,43,3,48,3,49,96.40%,5.3,96.30%,93.80%,75.5,34.7,32.5,20,59.2,64.4,25,34.9,51.3,71.3,6.9,34.5,7.8,6.6,0.1,-0.7,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,286,39,-1,31,LOWER WEST SIDE
609925,Joseph Kellman Corporate Community Elementary School,ES,60612,FALSE,FALSE,FALSE,Level 2,FALSE,3,58,4,68,3,42,3,45,2,37,3,50,4,59,4,57,95.20%,4.4,95.80%,100.00%,84.7,55.3,37,32.3,48.9,56,34.5,43.2,56.5,55.2,0,11.5,13.3,10.5,-0.3,-0.6,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,293,37,-1,27,EAST GARFIELD PARK
610043,Joseph Lovett Elementary School,ES,60639,FALSE,FALSE,TRUE,Level 2,FALSE,3,43,-1,-1,2,32,2,22,-1,-1,-1,-1,3,49,2,45,95.40%,16.1,95.40%,100.00%,68.5,62.7,23.5,33.1,51.2,51.2,32.9,37.3,40.3,65.5,7.8,27.5,9.1,8.3,-0.2,-0.3,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,490,29,-1,25,AUSTIN
610189,Joseph Stockton Elementary School,ES,60640,FALSE,TRUE,FALSE,Level 2,FALSE,2,37,-1,-1,3,51,4,68,-1,-1,-1,-1,-1,-1,-1,-1,94.90%,11,95.30%,100.00%,53.2,47.2,35.3,28.2,41.2,50,54.7,56.4,51.1,50.5,21.1,44.7,18.3,12.4,-0.5,-0.1,Yellow,Yellow,30.8,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,462,32,-1,3,UPTOWN
610218,Joseph Warren Elementary School,ES,60617,FALSE,TRUE,FALSE,Level 2,FALSE,2,33,3,55,3,49,3,40,-1,-1,-1,-1,2,46,3,50,95.00%,21.6,95.30%,100.00%,38.6,20,26.1,21.5,55.3,46.4,33.3,27,45.6,35,8.6,25.7,13.7,14.7,-1,-0.4,Red,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,328,47,-1,48,CALUMET HEIGHTS
610019,Joshua D Kershaw Elementary School,ES,60621,FALSE,FALSE,FALSE,Level 2,FALSE,4,62,4,63,4,69,3,56,3,50,3,59,4,58,4,63,94.80%,8.2,96.00%,100.00%,-1,-1,55.2,46.3,71.6,71.6,67.2,58.1,83.3,78.7,5.6,38.9,22.3,16.2,1.9,1.1,Green,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,262,45,-1,68,ENGLEWOOD
610129,Josiah Pickard Elementary School,ES,60608,FALSE,FALSE,TRUE,Level 2,FALSE,3,50,2,36,2,35,2,37,2,32,2,34,3,48,4,54,95.80%,5.1,96.40%,100.00%,76.4,-1,48.9,25.6,55,78.6,42.5,30.2,70,69.8,6.6,8.2,16.1,11,1.7,0,Green,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,656,39,-1,31,LOWER WEST SIDE
610022,Joyce Kilmer Elementary School,ES,60626,FALSE,TRUE,FALSE,Level 2,FALSE,-1,,3,43,-1,,-1,,3,43,3,42,3,49,3,51,96.00%,15.6,96.90%,100.00%,70,51.2,40.5,28.6,53.4,61.2,39.4,33.7,57.8,52.8,22.7,27.3,22.8,15,-0.2,-0.6,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,886,32,-1,1,ROGERS PARK
610253,Julia C Lathrop Elementary School,ES,60623,FALSE,TRUE,TRUE,Level 3,FALSE,4,67,-1,-1,3,58,2,26,-1,-1,-1,-1,2,40,3,50,90.50%,113.5,95.50%,100.00%,38.5,-1,19.5,13.2,45.5,34.1,18.4,34.7,35,61.1,7.7,3.8,5.9,4,-1.7,-0.6,Red,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,37,-1,29,FalseRTH LAW-1LE
610000,Julia Ward Howe Elementary School of Excellence,ES,60644,FALSE,FALSE,TRUE,Level 1,FALSE,4,67,3,46,5,90,4,69,3,59,4,67,4,57,4,64,96.00%,7.7,97.10%,100.00%,-1,-1,36.9,35.6,63.1,75.2,38.5,39.1,67.5,56.4,7.4,14.8,20.6,9.3,0.8,-0.8,Green,Red,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,576,36,-1,25,AUSTIN
610280,Kate S Buckingham Special Education Center,ES,60617,-1,TRUE,Falset Applicable,Level 3,FALSE,2,31,-1,-1,2,24,2,20,-1,-1,-1,-1,-1,-1,-1,-1,83.40%,116.9,94.40%,100.00%,-1,-1,20,20,80,70,0,4.3,45,59.1,-1,-1,0,0,-0.4,-0.8,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,47,-1,48,CALUMET HEIGHTS
610016,Kate S Kellogg Elementary School,ES,60620,TRUE,TRUE,FALSE,Level 2,FALSE,4,76,-1,-1,3,57,4,63,-1,-1,-1,-1,3,53,2,46,96.30%,12,95.40%,91.80%,78.8,10,49.4,67.8,65.5,65.5,52,77.5,49,64.7,17.5,47.5,24.2,30.9,-0.4,0.7,Yellow,Yellow,28.2,36.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,283,49,-1,72,BEVERLY
610368,Langston Hughes Elementary School,ES,60628,FALSE,TRUE,TRUE,Level 3,FALSE,2,28,3,54,1,16,2,30,4,62,3,48,2,46,4,56,90.00%,27.5,95.50%,100.00%,44.7,67,19.3,16.8,46.8,54.5,22.7,18.7,57,43.7,0,9.5,8.2,6.1,0.3,-0.4,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,424,48,-1,49,ROSELAND
610033,LaSalle Elementary Language Academy,ES,60614,TRUE,TRUE,FALSE,Level 1,FALSE,5,99,4,79,4,62,3,52,2,39,3,43,3,53,3,48,96.80%,7,97.60%,100.00%,86,47.4,81.4,78.3,67.7,76.4,79.2,84.7,73.2,76.5,61,71.2,55.5,49.5,0.3,-0.3,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,576,33,-1,7,LINCOLN PARK
610520,LaSalle II Magnet Elementary School,ES,60622,TRUE,TRUE,FALSE,Level 1,FALSE,4,66,5,81,2,36,3,52,5,83,4,79,4,55,3,51,95.10%,5.6,94.80%,100.00%,-1,-1,61.1,69.9,82.5,80.2,61.1,76.4,70.4,85.5,-1,-1,33.8,38,1.1,2,Green,Green,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,609,35,-1,24,WEST TOWN
609910,Laughlin Falconer Elementary School,ES,60641,FALSE,TRUE,FALSE,Level 2,FALSE,3,54,2,24,3,48,2,27,2,22,2,30,3,49,3,53,96.10%,5.7,97.00%,99.50%,71.7,42.9,47.7,28.5,46.9,63.4,72,33.3,77.2,59.1,-1,-1,21,14.2,1.1,0.8,Green,Green,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1520,29,-1,19,BELMONT CRAGIN
610133,Laura S Ward Elementary School,ES,60624,FALSE,FALSE,TRUE,Level 3,FALSE,-1,,-1,-1,-1,,-1,,-1,-1,-1,-1,-1,-1,-1,-1,92.90%,3.9,97.50%,100.00%,72.6,54,35.2,13,43.5,60.7,41.7,27.5,44,50.4,14.3,47.1,14.2,6.9,-3.5,-5,Red,Red,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,429,34,-1,23,HUMBOLDT PARK
610034,Law-1le Elementary Community Academy,ES,60623,FALSE,FALSE,TRUE,Level 3,FALSE,-1,,-1,-1,-1,,-1,,-1,-1,-1,-1,-1,-1,-1,-1,91.00%,18.8,94.80%,98.00%,43.4,-1,17.2,10,34,44,21.1,15.9,45.2,47,0,2,3.3,4,-2.1,-2.2,Red,Red,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,508,37,-1,29,FalseRTH LAW-1LE
610024,Lazaro Cardenas Elementary School,ES,60623,FALSE,FALSE,FALSE,Level 1,FALSE,-1,,3,58,-1,,-1,,4,62,3,58,3,52,4,57,96.30%,3.2,98.50%,100.00%,77.2,59.6,31.9,26.5,41.4,57.7,-1,-1,-1,-1,-1,-1,26.3,15.8,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,654,37,-1,30,SOUTH LAW-1LE
609907,Leif Ericson Elementary Scholastic Academy,ES,60624,FALSE,TRUE,TRUE,Level 2,FALSE,2,33,-1,-1,3,49,3,52,-1,-1,-1,-1,2,45,2,45,94.70%,20.8,95.10%,100.00%,76.1,70.9,41.3,22.4,43.1,58.5,43.8,25.4,60.9,40.9,10.4,20.8,13.3,7.7,2,1,Green,Green,51.1,4.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,518,34,-1,27,EAST GARFIELD PARK
610298,Lenart Elementary Regional Gifted Center,ES,60620,TRUE,TRUE,FALSE,Level 1,FALSE,4,79,3,58,3,51,4,67,3,50,4,63,3,52,3,52,97.40%,0.3,97.80%,100.00%,-1,-1,93.9,96.9,69.4,46.9,93.5,96.8,57.6,55.9,86.7,93.3,88,86.4,1,0.5,Green,Yellow,100,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,328,45,-1,44,CHATHAM
610036,Leslie Lewis Elementary School,ES,60651,FALSE,FALSE,TRUE,Level 3,FALSE,2,21,2,37,2,36,4,64,2,30,3,48,2,42,2,43,91.80%,37.7,95.30%,98.60%,67.8,58.4,20.3,19.8,51.3,40.1,15.8,22.5,53.5,58.3,2.3,4.5,4,5,-0.5,-0.1,Red,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,565,36,-1,25,AUSTIN
609807,Lionel Hampton Fine & Performing Arts Elementary School,ES,60652,FALSE,FALSE,TRUE,Level 2,FALSE,3,42,-1,-1,2,34,2,28,-1,-1,-1,-1,2,46,3,51,95.00%,94.9,96.60%,100.00%,59.6,40,35.3,28.6,57.1,56.1,37.6,33.8,52.8,54.6,9,37.2,9.4,9.4,-1,0,Red,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,658,44,-1,70,ASHBURN
609834,Little Village Elementary School,ES,60623,FALSE,FALSE,FALSE,Level 1,FALSE,3,45,3,43,3,52,4,66,3,45,3,43,3,47,3,50,96.70%,3.2,96.70%,93.90%,69,56,26,25.1,49.8,52.2,42.1,32.6,63.2,56.3,17.6,19.4,11.3,11.4,0.6,1.5,Green,Green,30.9,66.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,842,37,-1,30,SOUTH LAW-1LE
609809,Lorenz BrentaFalse Math & Science Academy Elementary School,ES,60647,FALSE,TRUE,FALSE,Level 2,FALSE,3,57,3,47,3,43,3,46,2,30,2,32,-1,-1,-1,-1,94.70%,9.2,97.70%,100.00%,48.5,42.6,44.2,30.8,50.9,56.1,54.4,30.9,48.9,46.6,20.8,28.3,18.4,8.2,-1.6,-1,Red,Red,48.1,3.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,455,31,-1,22,LOGAN SQUARE
609773,Louis A Agassiz Elementary School,ES,60657,FALSE,TRUE,FALSE,Level 1,FALSE,3,53,-1,-1,2,23,2,21,-1,-1,-1,-1,4,56,3,47,95.20%,32.6,96.80%,98.10%,68.5,39,44.1,49.5,44.9,49.5,43.6,50,43.6,43.6,30,53.3,27.5,27.5,0.2,-0.9,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,432,33,-1,6,LAKE VIEW
609774,Louisa May Alcott Elementary School,ES,60614,TRUE,TRUE,FALSE,Level 1,FALSE,-1,,4,66,-1,,-1,,3,56,3,57,4,60,2,41,96.60%,3.7,97.10%,93.20%,85.1,75.1,72.6,76.9,56.4,55.2,73.1,70.7,69.2,59.8,43.5,47.8,52.6,46.1,0.4,0.3,Yellow,Yellow,50,73.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,481,35,-1,7,LINCOLN PARK
610156,Louis Arm4 Math & Science Elementary School,ES,60644,FALSE,FALSE,TRUE,Level 3,FALSE,3,42,-1,-1,3,49,4,62,-1,-1,-1,-1,4,59,3,53,92.60%,83.4,97.90%,100.00%,-1,-1,20,16.5,36.4,31.6,41.4,34.5,57.1,60.7,-1,-1,1.7,7.8,-0.8,0.1,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93,36,-1,25,AUSTIN
610094,Louis Nettelhorst Elementary School,ES,60657,TRUE,TRUE,FALSE,Level 1,FALSE,3,58,-1,-1,2,34,2,30,-1,-1,-1,-1,-1,-1,-1,-1,95.50%,5.3,95.90%,97.90%,85.4,52.2,67.6,71.2,61.6,61.4,56.8,66.7,45.1,51,29.6,29.6,38.2,42.4,0.2,0,Yellow,Yellow,53.6,33.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,729,33,-1,6,LAKE VIEW
610117,Louis Pasteur Elementary School,ES,60629,FALSE,FALSE,FALSE,Level 2,FALSE,3,50,-1,-1,3,42,2,38,-1,-1,-1,-1,-1,-1,-1,-1,95.00%,5,95.80%,97.30%,45,19.2,39.1,43.4,53.6,57.4,39.8,50.8,46,51.5,17,28.1,15.9,13.7,-3.1,-0.6,Red,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1173,44,-1,62,WEST ELSDON
610237,Ludwig Van Beethoven Elementary School,ES,60609,FALSE,FALSE,TRUE,Level 3,FALSE,3,40,-1,-1,3,58,3,59,-1,-1,-1,-1,2,46,3,52,93.70%,11.4,94.70%,98.70%,58.3,72.6,18.7,18.2,43.1,44.2,33.8,12.5,54.5,39.2,-1,-1,16.5,4,0.7,-0.8,Green,Yellow,39.1,70.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,411,42,-1,38,GRAND BOULEVARD
610108,Luke O'Toole Elementary School,ES,60636,FALSE,FALSE,TRUE,Level 3,FALSE,1,5,-1,-1,2,33,3,40,-1,-1,-1,-1,2,45,3,47,89.20%,26.7,94.60%,100.00%,63.5,-1,21.2,17.1,39.4,49.6,26,21.1,55.1,50.3,2.9,13.4,7.8,4.6,-0.3,-0.2,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,511,43,-1,67,WEST ENGLEWOOD
609818,Luther Burbank Elementary School,ES,60639,FALSE,TRUE,FALSE,Level 2,FALSE,2,37,-1,-1,3,42,2,34,-1,-1,-1,-1,3,47,3,49,95.20%,9.8,95.50%,100.00%,60.8,45.2,42.8,34.9,61.2,63.8,41,34.4,55,54.5,13.1,17.2,20.6,11.3,-0.2,0.2,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1139,29,-1,19,BELMONT CRAGIN
609817,Lyman A Budlong Elementary School,ES,60625,FALSE,TRUE,FALSE,Level 2,FALSE,3,59,3,56,2,33,2,38,3,44,3,41,3,50,3,49,95.40%,3.9,95.70%,98.70%,77.1,54.4,44.9,53.5,48.1,57.9,36.3,44,44.7,36.4,9.1,23.6,26.6,23.7,-1.7,-0.4,Red,Yellow,48.1,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,864,31,-1,4,LINCOLN SQUARE
610205,Lyman Trumbull Elementary School,ES,60640,FALSE,TRUE,TRUE,Level 3,FALSE,3,56,-1,-1,3,47,2,25,-1,-1,-1,-1,3,50,4,55,94.30%,17.8,95.20%,97.70%,55.1,25.7,21.6,29,37.5,38,39,42.2,30.4,31.8,21.1,36.8,14.2,13.5,-1.8,-1.5,Red,Red,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,438,32,-1,77,EDGEWATER
610369,Mahalia Jackson Elementary School,ES,60620,FALSE,FALSE,TRUE,Level 3,FALSE,2,38,-1,-1,3,54,4,66,-1,-1,-1,-1,2,46,3,51,92.50%,35.7,94.60%,96.60%,57.8,44.4,14.8,24.4,47.8,44.6,24.4,31.1,54.2,48.1,6.7,6.9,7.6,9.2,-0.3,0.5,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,323,49,-1,71,AUBURN GRESHAM
610197,Mancel Talcott Elementary School,ES,60622,FALSE,TRUE,FALSE,Level 1,FALSE,4,63,3,58,3,59,4,71,3,53,3,55,3,51,3,49,95.80%,3.2,96.90%,100.00%,68.2,-1,43.2,27,49.6,55,70.3,53.5,68.6,62.7,17,34,25.6,20.8,0.2,0.8,Yellow,Yellow,37.3,57.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,580,35,-1,24,WEST TOWN
609872,Manuel Perez Elementary School,ES,60608,FALSE,TRUE,FALSE,Level 1,TRUE,3,45,-1,-1,3,42,3,45,-1,-1,-1,-1,3,52,3,50,95.90%,7.3,96.60%,100.00%,67.7,-1,37.9,33.6,61.1,62.3,45.9,26.7,71.8,51.8,14,14,14.8,8.7,0,1.1,Yellow,Green,35.6,18.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,426,39,-1,31,LOWER WEST SIDE
610128,Marcus Moziah Garvey Elementary School,ES,60643,FALSE,FALSE,FALSE,Level 2,FALSE,3,50,-1,-1,3,50,3,48,-1,-1,-1,-1,3,49,3,51,94.00%,20.5,96.00%,100.00%,69.3,62.7,40.4,47.4,60.2,59.8,55.4,52.9,73.1,63.9,10.3,48.7,22.4,18.5,0.1,0.9,Yellow,Green,30.8,69.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,356,49,-1,73,WASHINGTON HEIGHTS
610544,MariaFalse Azuela Elementary School,ES,60629,FALSE,FALSE,FALSE,Falset EFalseugh Data,FALSE,3,54,5,96,4,61,5,81,4,73,5,84,3,47,4,58,95.50%,19.7,0.00%,98.70%,69.5,42.9,28.7,26.1,48.2,32.1,46.9,34.9,55.2,57.4,-1,-1,13,11.9,-1.3,0.2,Red,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,873,44,-1,65,WEST LAWN
610017,Maria Saucedo Elementary Scholastic Academy,ES,60623,FALSE,TRUE,FALSE,Level 1,FALSE,4,60,-1,-1,3,55,4,64,-1,-1,-1,-1,2,43,2,42,96.80%,19.4,96.90%,98.90%,72.3,35.3,38.6,35.8,54.9,57.5,51.8,39.8,56.3,52.8,15.3,27,24.3,16,2,1.7,Green,Green,10.8,91.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1306,39,-1,30,SOUTH LAW-1LE
610081,Mark Sheridan Elementary Math & Science Academy,ES,60616,TRUE,TRUE,FALSE,Level 1,FALSE,4,74,3,59,3,53,4,63,3,59,4,63,4,55,3,51,96.80%,1.3,97.00%,95.90%,85.5,-1,62.7,74,72.3,77.4,59.4,62.4,67.8,61.3,35.9,42.2,47.2,38.3,1.5,1.5,Green,Green,50,65.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,535,40,-1,60,BRIDGEPORT
610177,Mark Skinner Elementary School,ES,60607,TRUE,TRUE,FALSE,Level 1,FALSE,5,87,-1,-1,3,48,3,53,-1,-1,-1,-1,-1,-1,-1,-1,97.10%,0,94.90%,96.70%,-1,-1,92.5,96.8,61.5,59.1,89.4,97.8,56.5,56.8,81.6,91.8,77.2,73,1,0.6,Green,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,784,38,-1,28,NEAR WEST SIDE
610206,Mark Twain Elementary School,ES,60638,FALSE,TRUE,FALSE,Level 1,FALSE,4,67,4,76,3,46,3,44,5,84,4,71,4,60,4,60,96.30%,5.3,97.80%,98.30%,84.6,61.1,44.4,48.5,53.2,63.3,49.1,58.1,62.2,55.8,32.1,43.8,32.3,19.8,0.2,-0.4,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1161,44,-1,56,GARFIELD RIDGE
610053,Marquette Elementary School,ES,60629,FALSE,FALSE,TRUE,Level 3,FALSE,1,15,-1,-1,1,17,1,17,-1,-1,-1,-1,2,43,2,46,93.10%,64.6,95.30%,99.30%,54.4,21.8,22.6,16.2,42,40,14.2,16.2,31.2,40.2,4.2,13.2,6.8,4.6,-1.4,-0.6,Red,Red,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1390,44,-1,66,CHICAGO LAWN
610152,Martha Ruggles Elementary School,ES,60619,FALSE,FALSE,TRUE,Level 2,FALSE,3,43,-1,-1,2,37,3,41,-1,-1,-1,-1,3,48,2,46,93.90%,30.9,96.70%,98.00%,-1,49.3,23.6,21.9,55,57.6,26.8,24.4,51.3,56.5,8.8,26.5,8.7,5.5,0.2,1,Yellow,Green,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,417,46,-1,69,GREATER GRAND CROSSING
610154,Martin A Ryerson Elementary School,ES,60624,FALSE,FALSE,FALSE,Level 1,FALSE,3,40,2,32,3,48,3,43,3,41,2,37,2,45,3,48,95.50%,95.1,96.80%,100.00%,63.6,48.6,33.3,19.2,48.9,72.9,59.2,26.4,93.3,67.5,13.6,11.4,23.1,17.1,2.8,0.2,Green,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,445,34,-1,23,HUMBOLDT PARK
610539,Marvin Camras Elementary School,ES,60634,FALSE,TRUE,FALSE,Falset EFalseugh Data,FALSE,3,54,3,58,2,37,3,41,5,83,5,88,3,51,4,55,95.10%,4.3,0.00%,97.70%,47.5,39.9,30.8,27.8,47.8,38.6,41.1,38.5,49.2,55.4,15.3,30.5,11.2,12,-1.8,-0.3,Red,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,826,30,-1,19,BELMONT CRAGIN
610355,Mary E Courtenay Elementary Language Arts Center,ES,60613,TRUE,TRUE,FALSE,Level 2,FALSE,5,99,-1,-1,5,95,5,80,-1,-1,-1,-1,4,59,3,49,94.90%,10.8,94.20%,100.00%,90.5,92.9,51,38.5,62,59.2,47.7,57.8,45.5,37.8,16.7,55.6,21.2,28.6,-1.2,-0.8,Red,Yellow,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,257,33,-1,6,LAKE VIEW
